Channel id,Region SB Rank,SB Rating,Channel name,Uploads,Subs,Video Views,Nation,Category,User Created,SB rank,Subscriber Rank,Video Views Rank,Country Rank,Category Rank,Subscribers for the last 30 days,Video Views for the last 30 days,Lowest Estimated Monthly Earnings,Highest Estimated Monthly Earnings,Lowest Estimated Yearly Earnings,Highest Estimated Yearly Earnings,"2016 Unemployment, total (% of total labor force)",2024 Urban population,"2024 Population, total",2023 GDP per capita,2023 GDP per capita growth
UC9XA4L0zDfxZdHnDN0wiHEg,5,A,Tik tok 2021,608,860000,999094210,RU,Education,2021-02-19,880,1452,18085,556,817,700000.0,259055000.0,64800.0,1000000.0,777200.0,12400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCfpRL8IaJkRMpbM_cRthpyA,38,A-,ILGʻORBEK UZ ??,1917,489000,392396632,RU,Games,2019-09-04,2669,1855,52852,937,1329,102000.0,131388000.0,32800.0,525600.0,394200.0,6300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC17vbz90DdMgMMmcNysopkA,21,A-,UZB TREND,1054,519000,431079811,RU,,2024-05-03,1744,1837,50967,920,920,142000.0,174987000.0,43700.0,699900.0,525000.0,8400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCNA7GJ3OpJu0FTl4QmkC6tg,26,A-,РыбаКит,7496,1820000,1090078580,RU,Entertainment,2008-09-27,2042,1203,16649,362,1010,130000.0,146103000.0,36500.0,584400.0,438300.0,7000000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCI6F6N8YaluII32tRcT2jvg,28,A-,Лайки Like,1223,3450000,1625793252,RU,People,2018-12-02,2132,1036,10176,220,622,140000.0,143545000.0,35900.0,574200.0,430600.0,6900000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCSflbfCAqAMfCS9dkaVvs0w,99,B+,Vertikal News,591,335000,226319465,RU,,2024-04-04,6306,2031,92877,96,1096,92000.0,79206000.0,19800.0,316800.0,237600.0,3800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCIMfBGGWOrLllmotaEt8l7g,10,A-,Pavlov_family_,805,6430000,6333311889,RU,,2022-05-06,1080,732,1518,70,70,110000.0,201129000.0,50300.0,804500.0,603400.0,9700000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCey9_x8SJH2b7dUwQPaMMsw,53,A-,ПОТОК AI,1001,145000,118820590,RU,,2023-11-13,3593,2270,164900,278,1278,145000.0,118821000.0,29700.0,475300.0,356500.0,5700000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCWKSMczTMjVjYmTMV4ZUZEQ,82,B+,Коннор,553,5370000,3585197541,RU,Entertainment,2021-02-19,5518,838,3513,109,654,40000.0,65730999.0,16400.0,262900.0,197200.0,3200000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCkF78Qz8lQrvW4r6KxB5hxw,60,A-,steemo,276,282000,347042466,RU,Games,2015-05-19,4043,2097,61349,154,1548,74000.0,97566000.0,24400.0,390300.0,292700.0,4700000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC5VpNZmF0UzTaKzFILJQSTg,64,A-,КРЮК,389,403000,204905076,RU,,2020-07-29,4354,1979,105350,51,1051,212000.0,100130000.0,25000.0,400500.0,300400.0,4800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UClZkHt2kNIgyrTTPnSQV3SA,7,A-,Get Movies,3428,53000000,34090083627,RU,Film,2006-12-16,1013,54,54,1,4,500000.0,266314000.0,66600.0,1100000.0,798900.0,12800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC7VQvRiTry3310fOGAcc7Fg,67,A-,FRANCH,403,463000,807363128,RU,Film,2020-04-28,4438,1874,24115,956,1200,36000.0,109976000.0,27500.0,439900.0,329900.0,5300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCxWkNmkeAL52VTJyBlIJRXw,30,A-,Теремок ТВ,3241,15200000,12391035231,RU,Film,2012-05-24,2136,319,495,11,42,300000.0,152619000.0,38200.0,610500.0,457900.0,7300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCLLEnsjzbv2HIyHQgE_2Jiw,71,A-,ELMEEV,431,1530000,1322176337,RU,Music,2020-07-18,4661,1232,13043,390,848,30000.0,91204000.0,22800.0,364800.0,273600.0,4400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCqZZoXlUEki3H7_GCQrw53A,87,B+,Теремок - Песенки для де�…,1475,13500000,9944813841,RU,Music,2014-11-17,5808,336,721,14,150,100000.0,84309000.0,21100.0,337200.0,252900.0,4000000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC6i_IgCCVZLsLzYG94IHZgA,54,A-,Marble Run and More,10146,5430000,3552525270,RU,Entertainment,2021-04-10,3615,834,3567,105,650,160000.0,102551000.0,25600.0,410200.0,307700.0,4900000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC647stBCZxmi6ua_4mZxr7g,51,A-,Sevimli TV,10942,5780000,3098536429,RU,Entertainment,2017-01-19,3537,799,4325,91,616,140000.0,109034000.0,27300.0,436100.0,327100.0,5200000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCjkU4EI_CIaLOZRREFBWm_w,65,A-,edgyglow,23,1670000,674220743,RU,,2018-04-01,4418,1222,29225,380,380,220000.0,99956000.0,25000.0,399800.0,299900.0,4800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC7SfyosnKs1XnV_GMuJnIGQ,77,B+,RenkO,240,666000,618278042,RU,Games,2020-10-20,5133,1651,31797,755,1142,52000.0,85143000.0,21300.0,340600.0,255400.0,4099999.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCRKfxHb1mr181mpPl4rwjmQ,6,A-,PUMPFILMS,323,216000,496565572,RU,,2016-11-10,1012,2181,45627,219,1219,97000.0,254532000.0,63600.0,1000000.0,763600.0,12200000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCYdtrIg2mfi8KkfNQUmQZoQ,55,A-,TaDaBoom песенки для детей,891,4340000,2206496081,RU,Film,2016-08-17,3758,944,6845,161,346,130000.0,85736000.0,21400.0,342900.0,257200.0,4099999.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCcgnwdyCv3k03OivTE1oJlw,79,B+,Виталий Смирнов,766,3390000,1955552487,RU,,2022-02-27,5436,1042,7995,226,226,80000.0,79950000.0,20000.0,319800.0,239900.0,3800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCGUw0RbSxhXRBtWj2uLtHAg,20,A-,BoDIS,517,386000,575618396,RU,,2016-07-10,1660,1971,36085,44,1044,98000.0,172561000.0,43100.0,690200.0,517700.0,8300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC86EZkrX3spQu0F_0NsNIVw,68,A-,МИНУС БАЛЛ,173,473000,606719804,RU,,2024-02-26,4516,1864,32341,946,946,51000.0,76628000.0,19200.0,306500.0,229900.0,3700000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCkaUg9b9LplVoJdx1JwwyOg,8,A-,NevoMusic,7165,9510000,8433591142,RU,Music,2017-02-13,1034,423,958,25,203,150000.0,235991000.0,59000.0,944000.0,708000.0,11300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCwBaOagNEI_AYkDEWqwpzIg,98,B+,Garri_Vanui,2273,1530000,1542446067,RU,,2020-06-06,6271,1233,10783,391,391,70000.0,71601000.0,17900.0,286400.0,214800.0,3400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UC8CfwveqA2mHijFwDx50diw,37,A-,BalcevMMA_BOXING,979,2350000,2679742811,RU,Games,2018-03-16,2607,1149,5358,313,664,90000.0,153629000.0,38400.0,614500.0,460900.0,7400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCqodoSUt06AxtrXDjo3J5PA,78,B+,КиноСклад,447,1120000,536781944,RU,,2024-02-11,5415,1284,37310,436,436,177000.0,80097000.0,20000.0,320400.0,240300.0,3800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCsbNGDagCLJmTMLbeEHbyjA,89,B+,РАСПАКОВКИ | ИДЕИ | БЮДЖЕ…,476,107000,79006792,RU,,2017-10-18,5831,2410,223406,318,1318,107000.0,79007000.0,19800.0,316000.0,237000.0,3800000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCfVyhJ3329mfs3O7UdPMFOQ,81,B+,Need For Military,1181,426000,565444629,RU,,2007-06-27,5517,1918,35606,996,996,47000.0,83152000.0,20800.0,332600.0,249500.0,4000000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCDxcsEiIs_gdokyw233TOtA,84,B+,MARSELANDS,379,296000,254429283,RU,,2014-01-21,5684,2068,81008,129,1129,66000.0,67729000.0,16900.0,270900.0,203200.0,3300000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCOKInzWeE9R_DSxS18YYCdQ,44,A-,Остаться в живых,744,713000,714129359,RU,,2024-01-25,3057,1610,26980,717,717,113000.0,109129000.0,27300.0,436500.0,327400.0,5200000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCArojOqjtuuBLYlS_ZbJqTw,40,A-,Pupka_Anupka,1206,1830000,1282283670,RU,,2020-05-14,2880,1202,13587,361,361,110000.0,111506000.0,27900.0,446000.0,334500.0,5400000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCws29TBL5Bg2UQdtRwk6u3Q,70,A-,Osmanova’s cake,883,2230000,1319028577,RU,,2016-01-03,4607,1161,13305,323,323,120000.0,102453000.0,25600.0,409800.0,307400.0,4900000.0,5.53700017929077,108318329,143376832,10420.5712890625,3.893618049411685
UCUFTw1VWePFx3O5l_c_QMog,83,A-,The 360 Mama,471,144000,87564015,GB,,2020-07-16,4971,2257,204382,325,1325,144000.0,87564000.0,21900.0,350300.0,262700.0,4200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC1QqdFv5e9QSEi0eYdfwuqw,71,A-,Moonbug Kids - Kids Learning Videos,1744,12700000,9194038073,GB,Education,2018-09-10,3678,343,824,50,67,200000.0,108102000.0,27000.0,432400.0,324300.0,5200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCeMLJ6xmqJNOzV2UbEdSWEw,22,A-,Rocks & Rolls Candy,933,5380000,3033200781,GB,Entertainment,2013-09-23,1260,840,4471,178,656,210000.0,203089000.0,50800.0,812400.0,609300.0,9700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCbNvfx3rYYxEopnRGxfu53Q,70,A-,Joseph's Machines,194,6900000,3814918123,GB,Entertainment,2007-03-14,3552,684,3212,129,505,120000.0,90620000.0,22700.0,362500.0,271900.0,4300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCMiJRAwDNSNzuYeN2uWa0pA,42,A-,Mrwhosetheboss,1740,19900000,6197953416,GB,Tech,2011-04-20,2022,271,1564,22,8,200000.0,142001000.0,35500.0,568000.0,426000.0,6800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCcR4cyQyAF_guvk7Wm5Lbqg,39,A-,Caters Clips,18622,3390000,2561184277,GB,People,2015-06-02,1923,1042,5629,288,628,150000.0,146951000.0,36700.0,587800.0,440900.0,7100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCYDJtbx7Z2vDAfnxCkPZksA,77,A-,Football Fancier,419,935000,388536367,GB,Sports,2023-12-11,4316,1392,52857,580,467,160000.0,88129000.0,22000.0,352500.0,264400.0,4200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC7J8DMnL76B_k8gz31tNlkA,28,A-,Kem Family,869,192000,193765070,GB,,2023-05-06,1480,2189,101582,279,1279,192000.0,193765000.0,48400.0,775100.0,581300.0,9300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCdTQfOZ4xB_A0lm2QzM1NVQ,65,A-,Funniest YT Clips,199,366000,320933004,GB,,2024-07-11,3263,2004,68119,127,1127,119000.0,111285000.0,27800.0,445100.0,333900.0,5300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCb2HGwORFBo94DmRx4oLzow,43,A-,One Direction,157,39200000,14783506170,GB,Music,2010-12-03,2055,112,365,2,34,400000.0,154820000.0,38700.0,619300.0,464500.0,7400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCMiY4t431lhXY4QtPZtzftQ,30,A-,KSIClips,6152,3100000,3480086778,GB,Entertainment,2021-03-21,1576,1071,3685,312,882,90000.0,185296000.0,46300.0,741200.0,555900.0,8900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCsbBEef_l_vFAh0F3clHsrw,7,A,Boy & Dragon - WildBrain,812,5050000,2932949354,GB,Entertainment,2019-05-15,304,883,4804,194,699,630000.0,451923000.0,113000.0,1800000.0,1400000.0,21700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCAOtE1V7Ots4DjM8JLlrYgg,13,A,Peppa Pig - Official Channel,7949,37300000,27362121882,GB,Education,2013-10-09,665,125,103,3,10,400000.0,304760000.0,76200.0,1200000.0,914300.0,14600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCVzLLZkDuFGAE2BGdBuBNBg,19,A,Bluey - Official Channel,946,8700000,5855685721,GB,Film,2018-08-12,906,506,1715,87,115,350000.0,249943000.0,62500.0,999800.0,749800.0,12000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCNFT_eq_QCApMEwCACHto9Q,4,A,Speed McQueen,3637,6570000,7356771324,GB,Entertainment,2018-09-16,154,725,1221,139,545,350000.0,638125000.0,159500.0,2600000.0,1900000.0,30600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCM5gMM_HqfKHYIEJ3lstMUA,57,A-,John Nellis,808,1850000,1597764850,GB,Entertainment,2019-10-20,2689,1203,10324,425,1010,210000.0,105695000.0,26400.0,422800.0,317100.0,5100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCTl3QQTvqHFjurroKxexy2Q,25,A-,Olympics,15614,14400000,8751776472,GB,Sports,2006-01-10,1376,326,896,39,19,100000.0,179629000.0,44900.0,718500.0,538900.0,8600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_KTRBl9_6AX10_Y7IKwKdw,62,A-,Official Arctic Monkeys,89,8470000,5968234056,GB,Music,2006-02-04,3106,525,1643,93,245,50000.0,60315000.0,15100.0,241300.0,180900.0,2900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCWIdqSQekeGmUWlSFeCiEnA,6,A,Osratouna tv - قناة أسرتنا,538,15900000,12132841329,GB,Music,2012-01-26,230,312,521,34,130,500000.0,492176000.0,123000.0,2000000.0,1500000.0,23600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCIzcISQY7zdqtWQhAWWs4SA,37,A-,Seedling,72,1830000,164088176,GB,Entertainment,2020-10-03,1894,1201,117362,423,1008,10000.0,164087000.0,41000.0,656300.0,492300.0,7900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCNqvn_MPsK1sqeatpq17GEw,60,A-,SaruAathish,2427,1170000,1024252650,GB,People,2011-10-12,3007,1274,17833,490,853,130000.0,119905000.0,30000.0,479600.0,359700.0,5800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCEAv5P_prh2XJjM_C_TQ1Vw,20,A,Zee TV UK,21912,5860000,4714964219,GB,Entertainment,2017-02-02,945,789,2349,160,607,160000.0,193567000.0,48400.0,774300.0,580700.0,9300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCsqZUxv2BuS_62asxE_sdIA,84,B+,Young RG,983,85400,86390711,GB,Sports,2013-12-25,5082,2705,206863,515,1396,5600.0,86361000.0,21600.0,345400.0,259100.0,4099999.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC82rNcKjcMnllk_P2cxheJw,55,A-,Bebahan,1470,2530000,1925170759,GB,Entertainment,2015-02-24,2573,1129,8198,357,939,160000.0,130531000.0,32600.0,522100.0,391600.0,6300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCeTtNXj54p2QNMQrq6RJgSg,97,B+,Ben Nuttall,849,3780000,3094347635,GB,Sports,2015-09-06,5961,1007,4349,260,155,190000.0,98994000.0,24700.0,396000.0,297000.0,4800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCP_Ng5SXUEt0VE_TXqRdL6g,27,A-,LEGO,39752,19000000,23581998372,GB,Entertainment,2005-10-22,1465,280,145,26,164,100000.0,235740000.0,58900.0,943000.0,707200.0,11300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC0rDDvHM7u_7aWgAojSXl1Q,54,A-,DaveHax,723,7890000,3552439595,GB,Howto,2012-06-08,2555,584,3568,101,101,130000.0,112845000.0,28200.0,451400.0,338500.0,5400000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCiMhD4jzUqG_IgPzUmmytRQ,64,A-,Queen Official,1254,18000000,11750084640,GB,Music,2008-07-07,3143,290,550,28,114,100000.0,118473000.0,29600.0,473900.0,355400.0,5700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCx1xhxQyzR4TT6PmXO0khbQ,78,A-,STEVE AND MAGGIE,465,6820000,7490825343,GB,Education,2014-06-24,4635,691,1162,132,184,50000.0,89200000.0,22300.0,356800.0,267600.0,4300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCpKLauPI0MS2MRuktyY5WeQ,74,A-,Music Workflow Academy,693,558000,506689660,GB,Music,2008-06-13,4078,1767,39272,913,1350,47000.0,82017000.0,20500.0,328100.0,246100.0,3900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCLgfWSKeXKKix3EuDOKb_ZA,85,B+,JJEverettRose,1513,1450000,1158840083,GB,People,2015-12-26,5107,1243,15356,463,825,100000.0,75658000.0,18900.0,302600.0,227000.0,3600000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_D4qk44ko0sfcRmHaVgsRA,90,B+,Kanika Kapoor,12,39500,81688960,GB,,2023-07-21,5732,4168,218996,23,2023,39400.0,81689000.0,20400.0,326800.0,245100.0,3900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCKSVUHI9rbbkXhvAXK_2uxA,31,A-,Supercar Blondie,1353,20800000,10242430262,GB,Autos,2007-09-12,1605,263,682,20,1,200000.0,176751000.0,44200.0,707000.0,530300.0,8500000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UClwcyONAvq1CXJrQ7glneMw,80,A-,Kayleigh Ann Strong,145,957000,399058645,GB,Music,2014-01-23,4817,1335,49647,540,944,192000.0,85862000.0,21500.0,343400.0,257600.0,4099999.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCQmRC_d2_ilErjEHUrzQF9A,34,A-,Petya English,224,5700000,3614631317,GB,Travel,2017-01-25,1826,808,3511,167,14,170000.0,169255000.0,42300.0,677000.0,507800.0,8100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCcbRJw2fiNubnR7JPSjGRoQ,29,A-,MrTalalaa,911,10100000,7808236983,GB,Games,2022-01-21,1495,370,1093,69,108,100000.0,203710000.0,50900.0,814800.0,611100.0,9800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCwTRjvjVge51X_ILJ4i22ew,52,A-,Sing King,4583,12500000,8625881598,GB,Music,2012-11-16,2467,345,913,51,157,100000.0,129765999.0,32400.0,519100.0,389300.0,6200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCPlwvN0w4qFSP1FllALB92w,9,A,Numberblocks,2015,10300000,8711838827,GB,Education,2018-04-24,443,369,905,68,87,450000.0,347741000.0,86900.0,1400000.0,1000000.0,16700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCmnB4_yIc5LugHbsf8lAJYg,76,A-,Tarot Farsi - تاروت فارسی,2732,265000,472077550,GB,,2007-09-29,4290,2097,43622,209,1209,37000.0,86479000.0,21600.0,345900.0,259399.0,4200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCB_7LMovHmwxVK1FfNvKHFQ,17,A,RCDriftTok,742,5740000,6078068762,GB,People,2021-03-08,831,804,1618,164,405,170000.0,256000000.0,64000.0,1000000.0,768000.0,12300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCXmoTarVwexmmPjY_VNxIbQ,44,A-,FindPotential,90,296000,232882112,GB,Games,2017-09-11,2093,2093,99936,206,1545,139000.0,124645000.0,31200.0,498600.0,373900.0,6000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCc6k9Dfebh7KZnrIl2k3AtA,59,A-,Dreams House Dance Academy,265,2049999,987051098,GB,Entertainment,2014-05-01,2852,1178,18520,402,987,270000.0,124639000.0,31200.0,498600.0,373900.0,6000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCsMHFdnMVXnDtiSl8II03XQ,50,A-,Prime Creations,586,3720000,1128356690,GB,Games,2015-08-08,2349,1010,16212,263,527,160000.0,148587000.0,37100.0,594300.0,445800.0,7100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCu_nujVCgLMey1i7ik37n_A,58,A-,Magic People,718,312000,130649501,GB,,2023-06-28,2723,2038,144941,156,1156,22000.0,9426000.0,2400.0,37700.0,28300.0,452400.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCkup3lAYe6aCRyIIHQbIZWg,45,A-,Numberblocks em Português Brasil - Canal Of…,483,2330000,1095630669,GB,,2022-03-10,2095,1154,16708,380,380,280000.0,144897000.0,36200.0,579600.0,434700.0,7000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCr5vPy2YUScYtiyAYiGn2Rg,1,A,Wrzzer,411,4030000,904699313,GB,Sports,2015-02-03,86,973,20509,240,141,,818436000.0,204600.0,3300000.0,2500000.0,39300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC9U6ur_FtPlo7dFIEyKdWFg,12,A,Numberblocks Español - Canal Oficial,488,3550000,1804514876,GB,,2022-03-10,582,1036,9060,284,284,590000.0,315077000.0,78800.0,1300000.0,945200.0,15100000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCm_XB_V8B_UeB4l4XefU55A,51,A-,mmeowmmia,275,4620000,2761453820,GB,Animals,2021-02-17,2396,916,5069,206,50,140000.0,130250000.0,32600.0,521000.0,390800.0,6300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC7Gf2tZ8coTX2ckTPgn62iQ,79,A-,Disney Kids,3278,12800000,12951210230,GB,Entertainment,2010-07-07,4774,342,462,49,225,100000.0,83638000.0,20900.0,334600.0,250900.0,4000000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCsRM0YB_dabtEPGPTKo_gcw,35,A-,Adele,15,31800000,16236232857,GB,Music,2008-04-04,1874,165,303,6,55,100000.0,,0.0,0.0,0.0,0.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCjVd6vTuoAYLFYvX5TSK1aA,88,B+,GOAL,8536,3210000,1837710103,GB,Sports,2005-11-03,5397,1061,8668,303,192,100000.0,78940000.0,19700.0,315800.0,236800.0,3800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCTOFODoILyXvkRdXtmepffA,18,A,DEEPROT,2160,840000,373837043,GB,Music,2011-03-25,871,1463,53053,640,1062,4000.0,1916000.0,479.0,7700.0,5700.0,92000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCvw10BCNbfDbmrAvX4T8E_Q,86,B+,"Okay, Really",1859,1760000,1006600285,GB,People,2020-07-21,5114,1227,20241,448,809,380000.0,162828000.0,40700.0,651300.0,488500.0,7800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC_wITz_Ze4JFc3WLQA1n3Hw,89,B+,RubyandBonnie,682,9350000,5577329731,GB,Entertainment,2016-09-15,5709,437,1834,77,297,80000.0,77033000.0,19300.0,308100.0,231100.0,3700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCcNq5AFPE62tlkHxBRG9RIg,73,A-,Karan Yassin Official,431,324000,100366829,GB,,2020-03-07,4040,2023,181828,143,1143,1000.0,100367000.0,25100.0,401500.0,301100.0,4800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCUnmH8N8k4E7y3dKfCzDKKg,8,A,Brandon B,807,14600000,12406277410,GB,Entertainment,2011-01-13,329,325,499,38,208,300000.0,440918000.0,110200.0,1800000.0,1300000.0,21200000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC54WYEsfr3IW_P_AsPWqGjw,56,A-,opprentice,15,153000,131167566,GB,,2023-03-15,2671,2240,143602,315,1315,,131149000.0,32800.0,524600.0,393400.0,6300000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCbmWOFTbZoDLWqG1rvFnJ0g,75,A-,WildBrain Kids,5394,9920000,4819182856,GB,Entertainment,2013-02-20,4181,382,2266,70,261,160000.0,102433000.0,25600.0,409700.0,307300.0,4900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCbW18JZRgko_mOGm5er8Yzg,48,A-,OneDirectionVEVO,266,21600000,12975256202,GB,Music,2010-12-04,2258,254,460,17,91,,160266000.0,40100.0,641100.0,480800.0,7700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCFFuMGTQXLitNuiU4SIe5vQ,32,A-,شبكة قدس الإخبارية,21590,1840000,911036832,GB,News,2011-09-29,1684,1204,20926,426,420,280000.0,164115000.0,41000.0,656500.0,492300.0,7900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCNUVu_N0cRVrp56eqY2l2lw,87,B+,Tom Holland,806,1510000,274278057,GB,,2022-03-05,5318,1197,56448,412,412,450000.0,76954000.0,19200.0,307800.0,230900.0,3700000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UCxGJFHGCBI4CBCCuaNiQrcA,33,A-,Manlikenabs,3141,8039999,3179590859,GB,,2017-01-10,1757,571,4157,98,98,270000.0,143956000.0,36000.0,575800.0,431900.0,6900000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
UC3E1K1ZSOMqAWTOZpgMS1cw,63,A-,Captain Nox,139,394000,161155885,GB,Games,2014-06-15,3127,1985,123845,112,1451,221000.0,100406000.0,25100.0,401600.0,301200.0,4800000.0,4.80999994277954,58193754,68556800,47005.119009957525,-0.7146821651447368
